longitude,latitude,ndvi_2006,ndvi_2007,ndvi_2008,ndvi_2009,ndvi_2010,ndvi_2011,ndvi_2013,ndvi_2014,ndvi_2015,ndvi_2016,ndvi_2017,ndvi_2018,ndvi_2019,ndvi_2020,ndvi_2021,ndvi_2022,ndvi_2023,ndvi_2024,ndvi_2025,ndvi_2026,ndvi_trend,ndvi_std,ndvi_min,n_loss_years,elevation,slope,dist_settlement,class,predict_mask
75.885,11.431,,,,,,,0.7332383,0.798911,0.8288018,0.78464586,0.7699301,0.76424646,0.72949195,0.7037421,0.76870507,0.7721182,0.78526634,0.76362985,0.78654885,0.76237226,-0.0007491865494505509,0.029854378807291623,0.7037421,0,58.0,0.07636183,3162.2776601683795,,1
75.885,11.476,,,,,,,0.84172475,0.7268168,0.76505405,0.7796609,0.7950539,0.75095755,0.74990374,0.703805,0.782062,0.7678627,0.7255518,0.75260466,0.7907729,0.7663926,-0.0018798910989011005,0.03305636796532887,0.703805,0,136.0,2.5315478,4123.105625617661,,1
75.885,11.521,,,,,,,0.80422807,0.7360973,0.8145906,0.80295795,0.8029401,0.7826895,0.77992016,0.83152795,0.8059938,0.8067839,0.76822466,0.79143256,0.805804,0.79241526,0.0006645966373626342,0.022183471502929996,0.7360973,0,127.0,3.1152177,4472.13595499958,,1
75.885,11.566,,,,,,,0.81895953,0.798574,0.7830285,0.73954654,0.7601562,0.7626795,0.7660503,0.7883772,0.72744745,0.7818499,0.7619592,0.7912541,0.8196513,0.77695024,-0.0001280268131868141,0.025537961255979548,0.72744745,0,120.0,4.7725973,5000.0,,1
75.885,11.611,,,,,,,0.83772004,0.8364466,0.8395904,0.84857947,0.8424691,0.8320329,0.82768214,0.84116155,0.8496192,0.83188325,0.8329769,0.827294,0.8406017,0.8493282,-2.1899670329670716e-05,0.0072421113553613435,0.827294,0,477.0,6.8110704,5656.85424949238,,1
75.885,11.656,,,,,,,,0.8369759,0.8354509,0.745413,0.81211483,0.89795786,0.82097954,0.84053844,0.8045405,0.836102,0.8411719,0.8278943,0.8301597,0.8389883,0.0014426596153846152,0.03189300534972379,0.745413,0,864.0,9.278397,6324.555320336759,,1
75.885,11.701,,,,,,,,0.81350553,0.8005591,0.81455535,0.765497,0.7950272,0.71395177,0.8111865,0.74071187,0.8108344,0.81690484,0.8041562,0.8073867,0.84125805,0.0020420579120879103,0.0334109826600774,0.71395177,0,1276.0,5.540444,6708.203932499369,,1
75.885,11.745,,,,,,,0.74398935,0.7461446,0.78746897,0.75842994,0.7481652,0.77595174,0.69455814,0.78508097,0.77548593,0.75329673,0.73030967,0.7516903,0.7738152,0.7521379,1.3716219780220763e-05,0.023469931635289893,0.69455814,0,767.0,3.5150325,6324.555320336759,,1
75.885,11.79,,,,,,,0.7405224,0.55413324,0.73845184,0.7225514,0.72142,0.6856468,0.7175697,0.7479897,0.77908707,0.75549597,0.7167594,0.77309716,0.79061025,0.7815384,0.008542504725274725,0.05676146463433668,0.55413324,0,773.0,0.348638,6082.76253029822,,1
75.885,11.835,,,,,,,0.74536437,0.7059863,0.7595343,0.7408799,0.76366514,0.77346265,0.7536957,0.7539606,0.7799688,0.7535054,0.7348587,0.76219505,0.77156043,0.7586731,0.0018573888351648342,0.017914906279485106,0.7059863,0,785.0,1.9724631,6000.0,,1
75.885,11.88,,,,,,,0.8574365,0.86689293,0.8467894,0.8689073,0.8554505,0.86532766,0.8465661,0.8644249,0.864967,0.8558459,0.8626124,0.8579058,0.86931294,0.86268944,0.00037284714285714255,0.007082666403332324,0.8465661,0,307.0,3.206964,6082.76253029822,,1
75.885,11.925,,,,,,,0.854071,0.8785552,0.8597582,0.8839337,0.86369395,0.86736095,0.8588007,0.8734602,0.87280613,0.85785663,0.8654346,0.87612283,0.86833173,0.8660912,0.00013934250549450233,0.008283345122460848,0.854071,0,428.0,6.9275374,6324.555320336759,,1
75.885,11.97,,,,,,,0.8331874,0.78054917,0.8410481,0.8661545,0.84514606,0.8789233,0.87008077,0.8629059,0.88054174,0.87206346,0.85176283,0.8721763,0.8599187,0.8731709,0.003746219538461537,0.02518272393425375,0.78054917,0,850.0,5.830825,6708.203932499369,,1
75.885,12.015,,,,,,,0.6817426,0.6416109,0.74057055,0.7493226,0.74097943,0.7205164,0.68715274,0.72041786,0.7202279,0.73950046,0.6949851,0.7065797,0.73949504,0.707025,0.0016354315604395632,0.028745919082927198,0.6416109,0,840.0,0.47716358,7211.102550927978,,1
75.885,12.06,,,,,,,0.7529066,0.7669466,0.7279305,0.70546454,0.7222052,0.7611287,0.738716,0.71351045,0.7627109,0.75450337,0.7632381,0.7670799,0.7953029,0.810621,0.004307687736263738,0.02849787311226824,0.70546454,0,752.0,1.7460986,7615.773105863908,,1
75.885,12.105,,,,,,,0.68105596,0.72804147,0.6925115,0.70390975,0.7430756,0.7156659,0.69742465,0.71263677,0.72399193,0.7234471,0.69427514,0.7144927,0.7395677,0.7385901,0.0020816892087912125,0.01850886176356156,0.68105596,0,814.0,0.7855717,8062.257748298549,,1
75.885,12.15,,,,,,,0.6518402,0.64459497,0.66891044,0.68175644,0.6784209,0.67730063,0.65760773,0.6797614,0.7006956,0.6926723,0.6793882,0.68476146,0.7287807,0.70879203,0.004299107472527474,0.02152672707883768,0.64459497,0,827.0,0.103728004,8602.325267042626,,1
75.885,12.195,,,,,,,0.5493846,0.59375703,0.6230438,0.6210082,0.6384017,0.6466661,0.6520466,0.6353627,0.6810426,0.67295915,0.6833358,0.6510687,0.7118265,0.6880026,0.008897908395604394,0.040438685462767444,0.5493846,0,873.0,0.85393304,9219.544457292886,,1
75.885,12.24,,,,,,,0.7472286,0.75383943,0.76267457,0.76610404,0.7502951,0.72518283,0.720084,0.75668186,0.78574914,0.77240974,0.7849927,0.7647923,0.78792876,0.7845921,0.0029469413406593395,0.020648869276318614,0.720084,0,910.0,0.9337633,9899.494936611663,,1
75.885,12.284,,,,,,,0.7640584,0.76625186,0.74039775,0.7660844,0.7756989,0.7419912,0.72707975,0.7540139,0.7962456,0.7771395,0.77950853,0.7581048,0.77592695,0.7622847,0.0011727485714285728,0.017473386356407203,0.72707975,0,922.0,0.8820613,10630.14581273465,,1
75.885,12.329,,,,,,,0.67277676,0.72150934,0.7080977,0.71430284,0.722044,0.707219,0.68769217,0.71436065,0.74241865,0.75228703,0.7495446,0.7130685,0.7598655,0.7233214,0.003634967428571426,0.02346830897459583,0.67277676,0,885.0,0.20903362,11401.754250991378,,1
75.885,12.374,,,,,,,0.7597372,0.70861536,0.712617,0.72287446,0.6839804,0.6171647,0.6231834,0.716312,0.7162786,0.7204275,0.7279911,0.6889455,0.7388906,0.7209464,0.0004928044395604374,0.03864637602025869,0.6171647,0,903.0,0.57572466,12206.5556157337,,1
75.885,12.419,,,,,,,0.75745153,0.71416146,0.67413515,0.72831964,0.6855724,0.5940682,0.6308956,0.6479726,0.65717584,0.67822784,0.6623037,0.58912253,0.69185275,0.6871412,-0.004872479428571427,0.0452126064052471,0.58912253,0,899.0,0.70535284,13038.404810405298,,1
75.885,12.464,,,,,,,0.70397294,0.69986576,0.70543975,0.6747051,0.6693828,0.65269893,0.6705721,0.723047,0.6806961,0.7048749,0.6736332,0.59939927,0.7351707,0.7192833,-0.00013308063736263746,0.03335250262533,0.59939927,0,938.0,0.8593155,13000.0,,1
75.885,12.509,,,,,,,0.7062202,0.52194375,0.5611784,0.54549736,0.5792187,0.6047217,0.58884454,0.57942027,0.61724,0.62322503,0.57729036,0.48414227,0.638327,0.58055454,-0.0012660433406593416,0.051297289338612474,0.48414227,0,925.0,1.3604573,12083.045973594571,,1
75.885,12.554,,,,,,,0.7045569,0.6644106,0.6462549,0.6618137,0.7231557,0.6963787,0.69171864,0.66904575,0.6862338,0.7203431,0.66676396,0.6114296,0.73526144,0.7130905,0.0011963726813186838,0.03277769383050955,0.6114296,0,1012.0,0.896089,11180.339887498949,,1
75.885,12.599,,,,,,,0.7483211,0.7095111,0.7115017,0.69771117,0.7445827,0.7590687,0.7538596,0.7672051,0.79357255,0.76247495,0.7639562,0.7287376,0.77812195,0.7489693,0.0034907748571428544,0.026320635795265203,0.69771117,0,1013.0,1.3898797,10295.630140987,,1
75.885,12.644,,,,,,,0.6763589,0.58082694,0.5943488,0.61183614,0.652223,0.6457742,0.60995764,0.6660156,0.6540777,0.6825778,0.6883358,0.6830388,0.67173725,0.6899301,0.006028327670329669,0.03547478779444558,0.58082694,0,994.0,1.0116781,9433.981132056602,,1
75.885,12.689,,,,,,,0.7945997,0.60223746,0.73726666,0.76263785,0.7451282,0.6858656,0.73419183,0.7667885,0.72606224,0.71390855,0.7214968,0.77478355,0.7101364,0.72126234,0.0006159465054945062,0.04467774811550275,0.60223746,0,977.0,0.7490864,8602.325267042626,,1
75.885,12.734,,,,,,,0.6045931,0.56383985,0.6057908,0.5707615,0.57074404,0.5681561,0.58233976,0.60510343,0.6119099,0.6038369,0.59708154,0.5880878,0.59912336,0.60780895,0.0017018182637362647,0.016368428391419148,0.56383985,0,935.0,0.35284546,7810.249675906654,,1
75.885,12.779,,,,,,,0.553328,0.57437295,0.56478846,0.5433629,0.5522699,0.5667772,0.56758267,0.60437834,0.6243408,0.6277211,0.6393041,0.6128244,0.63944525,0.6367713,0.007672994571428573,0.03494754643629701,0.5433629,0,925.0,0.19908014,7071.067811865476,,1
75.885,12.823,,,,,,,0.7392292,0.63519937,0.6589244,0.6487209,0.65421957,0.618139,0.6295381,0.68650764,0.6862443,0.6805351,0.6729087,0.64840746,0.6505291,0.661631,-0.0008189545934065958,0.02912217545858647,0.618139,0,924.0,0.12344586,6403.1242374328485,,1
75.885,12.868,,,,,,,0.69936895,0.68691444,0.746326,0.71183294,0.72051764,0.74900997,0.71851647,0.72958124,0.7419219,0.73578423,0.711289,0.70423263,0.72258717,0.7258874,0.0009244516043956021,0.017466500603084974,0.68691444,0,942.0,0.74062324,5830.951894845301,,1
75.885,12.913,,,,,,,0.6723454,0.64294684,0.69209427,0.662504,0.6486176,0.66591865,0.6526926,0.68556863,0.72066164,0.6928535,0.6693265,0.68702215,0.7002563,0.7024967,0.003170909626373628,0.02187370888171222,0.64294684,0,1001.0,0.6634447,5385.1648071345035,,1
75.885,12.958,,,,,,,0.57953584,0.53987384,0.5671146,0.5511584,0.5695861,0.6004016,0.5799914,0.5991965,0.6439513,0.66056174,0.646162,0.6434758,0.6050368,0.64692855,0.007801991626373626,0.038356927083387324,0.53987384,0,1008.0,0.34030724,5099.019513592784,,1
75.885,13.003,,,,,,,0.6793684,0.71008414,0.7285637,0.6928629,0.66175014,0.67770344,0.71229124,0.7480633,0.799631,0.7754346,0.7387628,0.7395491,0.7783923,0.7558518,0.006891909670329671,0.04002816673776933,0.66175014,0,992.0,0.4304927,5000.0,,1
75.885,13.048,,,,,,,,0.5860904,0.55681795,0.53365606,0.537619,0.5175849,0.5780719,0.57936615,0.689928,0.63058376,0.6373327,0.6089647,0.67911917,0.63714296,0.01019808208791209,0.052716041082384146,0.5175849,0,997.0,0.5630617,5099.019513592784,,1
75.885,13.093,,,,,,,0.3300079,0.38450658,0.41219166,0.37282118,0.35202974,0.38298726,0.3972036,0.42945054,0.48832655,0.49532312,0.45560896,0.40308926,0.48606074,0.46040145,0.009614365890109888,0.050760059027674706,0.3300079,1,999.0,0.37153682,5385.1648071345035,,0
75.885,13.138,,,,,,,0.29927647,0.3502183,0.37816,0.35185406,0.3208831,0.36279067,0.37512815,0.40415922,0.4656114,0.40074718,0.38510078,0.37519148,0.4030508,0.39680558,0.006135955934065933,0.03876108256027219,0.29927647,2,976.0,0.42468402,4472.13595499958,,0
75.885,13.183,,,,,,,0.28352183,0.28632462,0.3405134,0.33375585,0.29491398,0.3480783,0.3439398,0.35761538,0.3743234,0.42988205,0.3718633,0.3395891,0.3828426,0.37832388,0.0072962837582417565,0.03901978537880997,0.28352183,8,978.0,0.33770436,3605.551275463989,,0
75.885,13.228,,,,,,,0.2705477,0.29416603,0.3404583,0.32885185,0.28781402,0.34095466,0.3030562,0.33878353,0.35599115,0.36183423,0.3430275,0.35196143,0.35687786,0.34609848,0.005111397450549449,0.027972779870953115,0.2705477,10,991.0,0.09185097,2828.42712474619,,0
75.885,13.273,,,,,,,0.2772321,0.30521488,0.34055653,0.27708703,0.21879418,0.3016222,0.23895404,0.33144522,0.32485405,0.36506364,0.35505056,0.28923336,0.3395059,0.32569498,0.004361733780219782,0.04111284420423614,0.21879418,12,1000.0,1.0646602,2236.06797749979,,0
75.885,13.318,,,,,,,0.29880318,0.36446136,0.42385215,0.35601205,0.29293606,0.41413754,0.27114734,0.42312092,0.4607703,0.47182602,0.44906056,0.35934755,0.47173604,0.4540824,0.00979290367032967,0.06720345968026344,0.27114734,3,1028.0,1.661763,2000.0,,0
75.885,13.362,,,,,,,0.33932462,0.39369082,0.41015926,0.3608371,0.29989648,0.36403054,0.3420029,0.38633,0.38505527,0.43922633,0.4387506,0.39349937,0.45930067,0.4721429,0.008017257186813185,0.047278300877880215,0.29989648,3,893.0,1.2551858,2236.06797749979,,0
75.885,13.407,,,,,,,0.30902562,0.271066,0.373319,0.33131647,0.26776883,0.2988921,0.29078647,0.35474068,0.35453808,0.4255435,0.3895324,0.31912962,0.4173125,0.4004765,0.00821350665934066,0.050963011457533895,0.26776883,7,883.0,1.8280718,2828.42712474619,,0
75.885,13.452,,,,,,,,0.30737427,0.4667409,0.29712588,0.27050576,0.27621233,0.32367587,0.41002086,0.44728777,0.43394795,0.44590074,0.36599767,0.405724,0.4149077,0.008686106153846154,0.06789729710577101,0.27050576,5,925.0,2.0388644,3605.551275463989,,0
75.885,13.497,,,,,,,0.37679175,0.3967827,0.45635873,0.46970075,0.39658788,0.45972,0.42724878,0.4645943,0.5329093,0.51083803,0.5006079,0.41345057,0.55625373,0.57774997,0.011043909824175826,0.05992840006762543,0.37679175,0,969.0,1.6281928,2828.42712474619,,1
75.885,13.542,,,,,,,0.31372255,0.36971566,0.5707961,0.46561784,0.41048828,0.38335532,0.45585126,0.57159525,0.54097015,0.53791517,0.58386713,0.48829693,0.57181376,0.5243958,0.013786388527472524,0.08426227508459838,0.31372255,1,1197.0,2.072364,2236.06797749979,,1
75.885,13.587,,,,,,,0.36057585,0.37126964,0.43185478,0.46038982,0.35446706,0.35587963,0.4105185,0.42921507,0.46282178,0.46652243,0.45906022,0.42829528,0.5041919,0.5072104,0.009289782813186815,0.05033966348241003,0.35446706,0,895.0,0.60829675,2000.0,,0
75.885,13.632,,,,,,,0.29412368,0.39034793,0.4460567,0.34513494,0.33131108,0.33257943,0.39012793,0.4906272,0.4544494,0.55105954,0.51995826,0.44311887,0.5554411,0.46542284,0.014956237802197802,0.08128029156403699,0.29412368,4,868.0,1.0616418,2236.06797749979,,1
75.885,13.677,,,,0.37691545,,,0.3609202,0.35594633,0.48674077,0.3949702,0.37673718,0.35274446,0.4460202,0.51176554,0.52528626,0.5307943,0.5251921,0.46686062,0.54929924,0.5428616,0.012390224394673124,0.07375073159470323,0.35274446,0,863.0,1.2809039,2828.42712474619,,1
75.885,13.722,,,,0.33999208,,,0.35736066,0.4341663,0.49710533,0.49685195,0.46232632,0.47099176,0.5053397,0.5728271,0.5901015,0.5697491,0.535156,0.53557867,0.60318357,0.60959905,0.015416517881355934,0.07983632600817939,0.33999208,1,709.0,0.4959471,3605.551275463989,,1
75.885,13.767,,,,0.40890956,,,0.38740963,0.43975195,0.5197657,0.4973324,0.46511552,0.4802729,0.47112015,0.5511287,0.55005556,0.54478997,0.5254732,0.5086018,0.58475906,0.57900894,0.010293433438256658,0.05698239872658778,0.38740963,0,786.0,1.7085197,4123.105625617661,,1
75.885,13.812,,,,0.45249802,,,0.42504668,0.5101542,0.5609142,0.5680009,0.4923338,0.45859736,0.5047035,0.6147159,0.60875237,0.6462852,0.6267681,0.5689185,0.6543277,0.6511957,0.01288972132566586,0.07509553865259766,0.42504668,0,879.0,0.86050284,4000.0,,1
75.885,13.857,,,,0.56643647,,,0.25847852,0.40765584,0.53386366,0.51108795,0.4381484,0.41225937,0.46243644,0.5568487,0.55788964,0.62238693,0.5519912,0.50125253,0.56461185,0.60249907,0.009557991658595645,0.09102122602308174,0.25847852,1,810.0,1.2370661,3605.551275463989,,1
75.885,13.901,,,,0.54130656,,,0.40501922,0.4400367,0.48974726,0.5084872,0.475356,0.4796046,0.39989528,0.56356347,0.510855,0.6067675,0.5188838,0.5040594,0.535197,0.5438925,0.00474043676755448,0.05453208136211862,0.39989528,0,858.0,0.8993145,3162.2776601683795,,1
75.885,13.946,,,,0.5383179,,,0.37464613,0.43980068,0.4773342,0.49992716,0.43885753,0.46495605,0.38304734,0.52907294,0.5106153,0.5854844,0.55687445,0.46556732,0.53394955,0.5653732,0.005793937953995157,0.06155742370587721,0.37464613,0,815.0,0.9334511,3000.0,,1
75.885,13.991,,,,0.3527368,,,0.25200376,0.3795526,0.38552094,0.38989425,0.37161094,0.37905186,0.4447689,0.38992706,0.411582,0.44607016,0.42315713,0.40392727,0.4696702,0.46909574,0.008437584449152541,0.05201770407617434,0.25200376,1,729.0,0.9277117,3162.2776601683795,,0
75.885,14.036,,,,0.41732356,,,0.421507,0.4326519,0.48843238,0.53265435,0.49188033,0.49079403,0.5002582,0.55450714,0.5088342,0.5732369,0.58466816,0.5483117,0.6226545,0.5685533,0.01132986274213075,0.059341269374209464,0.41732356,0,658.0,0.50247675,3605.551275463989,,1
75.885,14.081,,,,0.2926891,,,0.3587789,0.34462467,0.3956314,0.3718477,0.33288303,0.36992866,0.36647227,0.40459496,0.39735115,0.4429313,0.46504575,0.41560286,0.50738907,0.4778813,0.01061764901331719,0.05618885798882181,0.2926891,3,625.0,0.20940709,4242.640687119285,,0
75.885,14.126,,,,0.17733948,,,,0.29842514,0.3678892,0.32562783,0.2593254,0.2690274,0.34437862,0.43173185,0.3774213,0.3977306,0.45720932,0.4187484,0.46617213,0.48444468,0.016650695236593058,0.0859809541071464,0.17733948,6,637.0,0.6493248,5000.0,,0
75.885,14.171,,,,0.40510306,,,0.6416832,0.62476313,0.61296904,0.6803508,0.5301969,0.5579925,0.60676676,0.60796905,0.60502356,0.59497833,0.61095643,0.61234736,0.659896,0.6905695,0.007790341991525421,0.06618383627038833,0.40510306,0,596.0,0.2576446,5830.951894845301,,1
75.885,14.216,,,,0.33653918,,,0.54729354,0.5255565,0.603615,0.5377262,0.40997568,0.5613646,0.5928301,0.5781227,0.6039382,0.57198876,0.58134246,0.5417958,0.618381,0.61493504,0.010624504697336562,0.07521147944499637,0.33653918,1,589.0,0.16033979,6708.203932499369,,1
75.885,14.261,,,,0.2724494,,,0.5349555,0.5533059,0.49123973,0.32056087,0.28466853,0.4162795,0.48481527,0.5378353,0.50162244,0.42874914,0.44560623,0.37374327,0.53581274,0.4989801,0.005778802070217916,0.09079667831279675,0.2724494,3,582.0,0.230551,6324.555320336759,,0
75.885,14.306,,,,0.30046245,,,0.44439754,0.525285,0.52047646,0.4090594,0.3462682,0.5290704,0.46431094,0.4966595,0.54075927,0.53251517,0.5064226,0.41532448,0.61078167,0.5728376,0.010797185611380144,0.08168137208877332,0.30046245,2,581.0,0.13909246,5385.1648071345035,,1
75.885,14.351,,,,0.23497666,,,0.51600474,0.63928366,0.64814276,0.33143777,0.28966781,0.41805354,0.5869316,0.61028576,0.65461355,0.5798288,0.54958963,0.4072172,0.6688014,0.6162409,0.013752018117433415,0.1390627892622506,0.23497666,3,564.0,0.15720013,4472.13595499958,,1
75.885,14.396,,,,0.29845217,,,0.511407,0.49513656,0.5430653,0.4140282,0.33828092,0.4209213,0.5066244,0.57418394,0.59191906,0.54786587,0.51279444,0.43575636,0.5826956,0.58657855,0.011093429703389831,0.08795007146907263,0.29845217,2,573.0,0.38075885,3605.551275463989,,1
75.885,14.44,,,,0.2550296,,,0.44928196,0.39186233,0.41310862,0.37478432,0.30403838,0.33982268,0.32838637,0.356133,0.39055628,0.34604535,0.3271034,0.2965728,0.34624448,0.3610163,-0.0009163103087167066,0.04694763111616448,0.2550296,8,589.0,0.20125647,2828.42712474619,,0
75.885,14.485,,,,,,,0.25002664,0.31691018,0.33882958,0.27074242,0.25991324,0.29614726,0.2810099,0.32313952,0.36018512,0.36276636,0.3255608,0.28022477,0.31300992,0.32192734,0.00328923167032967,0.034018188127167295,0.25002664,12,571.0,0.2301351,2236.06797749979,,0
75.885,14.53,,,,0.2527512,,,0.33837917,0.36595166,0.4097743,0.34308457,0.32282382,0.35489324,0.34141973,0.3870126,0.42138338,0.4247214,0.44086254,0.38218445,0.46076384,0.45272222,0.009670893050847458,0.05479724004792323,0.2527512,5,557.0,0.20315708,2000.0,,0
75.885,14.575,,,,0.39208972,,,0.3181443,0.37711295,0.44820064,0.36725977,0.33842358,0.43059853,0.35636696,0.44700772,0.44015288,0.5029755,0.47016278,0.37890244,0.46216428,0.46509728,0.006542513607748186,0.05334385087100729,0.3181443,2,567.0,0.28949115,2236.06797749979,,0
75.885,14.62,,,,0.31821683,,,0.2637045,0.36771902,0.41463545,0.38750374,0.37952256,0.34925824,0.285111,0.4069613,0.38418892,0.47937998,0.5107716,0.4101193,0.44384763,0.5396773,0.011512607608958836,0.07440454913883507,0.2637045,4,553.0,0.20026776,2828.42712474619,,1
75.885,14.665,,,,0.26864547,,,0.24514993,0.28120026,0.3296328,0.28703833,0.2671117,0.314409,0.3146998,0.31245136,0.33980197,0.36863595,0.3168372,0.3093676,0.37806976,0.38923422,0.006834234110169492,0.0403992327175019,0.24514993,12,569.0,0.20230298,3000.0,,0
75.885,14.71,,,,,,,0.24761103,0.31289887,0.386812,0.28343868,0.27325383,0.37528604,0.3144842,0.40444016,0.4095226,0.4395855,0.51787174,0.38156208,0.45163426,0.48144585,0.01578911665934066,0.0785798675560524,0.24761103,5,583.0,0.27951965,3162.2776601683795,,1
75.885,14.755,,,,0.31022432,,,0.23888423,0.32516167,0.39887485,0.32767433,0.2883172,0.33384582,0.28846672,0.36457965,0.40052387,0.4079269,0.47820503,0.38283128,0.43742648,0.5069571,0.011613993765133172,0.07181565832533336,0.23888423,7,585.0,0.3296066,3605.551275463989,,0
75.885,14.8,,,,0.2822155,,,0.19469455,0.23719953,0.2566517,0.2237657,0.22201051,0.2520896,0.22016443,0.259443,0.2720749,0.30906868,0.28269294,0.24958184,0.29318398,0.28761163,0.003268826628329298,0.031107447107646423,0.19469455,15,607.0,0.23567128,4242.640687119285,,0
75.885,14.845,,,,0.29678497,,,0.21165073,0.24525039,0.2687598,0.22933364,0.21706782,0.24116594,0.22330515,0.27446672,0.25911513,0.31469572,0.27894554,0.24861725,0.29219058,0.27796125,0.002021910338983051,0.029989328204376935,0.21165073,15,584.0,0.3309066,5000.0,,0
75.885,14.89,,,,0.35050538,,,0.25747705,0.2877427,0.2947918,0.28035915,0.24355292,0.27247626,0.24987294,0.3238796,0.3196146,0.38173392,0.36753336,0.2805781,0.37628645,0.34460783,0.003962028062953996,0.04517908492521105,0.24355292,11,559.0,0.25442937,5830.951894845301,,0
75.885,14.934,,,,0.31946102,,,0.23624794,0.2882926,0.3094094,0.2925246,0.25101978,0.29856083,0.25825235,0.32570818,0.30159518,0.36310145,0.31538853,0.2683501,0.37387362,0.3186399,0.003117254830508475,0.0369948220835244,0.23624794,13,534.0,0.24887289,6324.555320336759,,0
75.885,14.979,,,,0.27500728,,,0.24428053,0.27724594,0.30633667,0.29061005,0.30156294,0.33346972,0.3164445,0.3316802,0.3372757,0.37104225,0.35270438,0.3209464,0.40180603,0.3992684,0.008101697754237287,0.04321964051446371,0.24428053,11,522.0,0.1325236,5385.1648071345035,,0
75.885,15.024,,,,0.28250375,,,0.3025234,0.3085093,0.34442076,0.3302603,0.29781303,0.35610878,0.3821673,0.41425964,0.4548274,0.37600306,0.38503435,0.47718948,0.41351303,0.46061927,0.011191431234866827,0.06038850623084448,0.28250375,6,510.0,0.04116356,4472.13595499958,,0
75.885,15.069,,,,0.3192067,,,0.3425586,0.37601578,0.37206286,0.35157812,0.34116045,0.4187629,0.407101,0.41581565,0.46814767,0.43468824,0.46260607,0.42940232,0.5075024,0.44339818,0.009833073662227602,0.05239189184172343,0.3192067,3,519.0,1.2526642,3605.551275463989,,0
